n,scheme,trial,latency_us
896,hash_only,2398,1
896,lattice_only,2398,518
896,hybrid,2399,533
896,hash_only,2399,1
896,lattice_only,2399,463
896,hybrid,2400,486
896,hash_only,2400,1
896,lattice_only,2400,420
896,hybrid,2401,485
896,hash_only,2401,2
896,lattice_only,2401,480
896,hybrid,2402,476
896,hash_only,2402,9
896,lattice_only,2402,497
896,hybrid,2403,538
896,hash_only,2403,2
896,lattice_only,2403,483
896,hybrid,2404,497
896,hash_only,2404,1
896,lattice_only,2404,482
896,hybrid,2405,478
896,hash_only,2405,1
896,lattice_only,2405,478
896,hybrid,2406,479
896,hash_only,2406,1
896,lattice_only,2406,473
896,hybrid,2407,515
896,hash_only,2407,1
896,lattice_only,2407,475
896,hybrid,2408,479
896,hash_only,2408,1
896,lattice_only,2408,476
896,hybrid,2409,480
896,hash_only,2409,1
896,lattice_only,2409,477
896,hybrid,2410,491
896,hash_only,2410,2
896,lattice_only,2410,484
896,hybrid,2411,522
896,hash_only,2411,1
896,lattice_only,2411,480
896,hybrid,2412,482
896,hash_only,2412,2
896,lattice_only,2412,487
896,hybrid,2413,480
896,hash_only,2413,1
896,lattice_only,2413,478
896,hybrid,2414,476
896,hash_only,2414,1
896,lattice_only,2414,481
896,hybrid,2415,509
896,hash_only,2415,1
896,lattice_only,2415,485
896,hybrid,2416,466
896,hash_only,2416,2
896,lattice_only,2416,478
896,hybrid,2417,486
896,hash_only,2417,2
896,lattice_only,2417,490
896,hybrid,2418,489
896,hash_only,2418,1
896,lattice_only,2418,536
896,hybrid,2419,571
896,hash_only,2419,2
896,lattice_only,2419,439
896,hybrid,2420,502
896,hash_only,2420,2
896,lattice_only,2420,458
896,hybrid,2421,503
896,hash_only,2421,2
896,lattice_only,2421,454
896,hybrid,2422,510
896,hash_only,2422,2
896,lattice_only,2422,513
896,hybrid,2423,516
896,hash_only,2423,2
896,lattice_only,2423,469
896,hybrid,2424,521
896,hash_only,2424,2
896,lattice_only,2424,454
896,hybrid,2425,506
896,hash_only,2425,2
896,lattice_only,2425,453
896,hybrid,2426,533
896,hash_only,2426,2
896,lattice_only,2426,544
896,hybrid,2427,527
896,hash_only,2427,2
896,lattice_only,2427,459
896,hybrid,2428,506
896,hash_only,2428,2
896,lattice_only,2428,456
896,hybrid,2429,485
896,hash_only,2429,2
896,lattice_only,2429,461
896,hybrid,2430,481
896,hash_only,2430,2
896,lattice_only,2430,530
896,hybrid,2431,480
896,hash_only,2431,1
896,lattice_only,2431,457
896,hybrid,2432,519
896,hash_only,2432,2
896,lattice_only,2432,446
896,hybrid,2433,509
896,hash_only,2433,2
896,lattice_only,2433,453
896,hybrid,2434,505
896,hash_only,2434,2
896,lattice_only,2434,497
896,hybrid,2435,511
896,hash_only,2435,1
896,lattice_only,2435,456
896,hybrid,2436,506
896,hash_only,2436,2
896,lattice_only,2436,460
896,hybrid,2437,509
896,hash_only,2437,2
896,lattice_only,2437,475
896,hybrid,2438,511
896,hash_only,2438,2
896,lattice_only,2438,493
896,hybrid,2439,506
896,hash_only,2439,1
896,lattice_only,2439,454
896,hybrid,2440,502
896,hash_only,2440,1
896,lattice_only,2440,454
896,hybrid,2441,502
896,hash_only,2441,2
896,lattice_only,2441,448
896,hybrid,2442,502
896,hash_only,2442,1
896,lattice_only,2442,543
896,hybrid,2443,526
896,hash_only,2443,2
896,lattice_only,2443,496
896,hybrid,2444,477
896,hash_only,2444,1
896,lattice_only,2444,491
896,hybrid,2445,481
896,hash_only,2445,2
896,lattice_only,2445,487
896,hybrid,2446,514
896,hash_only,2446,2
896,lattice_only,2446,488
896,hybrid,2447,474
896,hash_only,2447,1
896,lattice_only,2447,480
896,hybrid,2448,477
896,hash_only,2448,1
896,lattice_only,2448,482
896,hybrid,2449,477
896,hash_only,2449,1
896,lattice_only,2449,478
896,hybrid,2450,510
896,hash_only,2450,2
896,lattice_only,2450,475
896,hybrid,2451,473
896,hash_only,2451,2
896,lattice_only,2451,473
896,hybrid,2452,470
896,hash_only,2452,2
896,lattice_only,2452,484
896,hybrid,2453,481
896,hash_only,2453,2
896,lattice_only,2453,476
896,hybrid,2454,517
896,hash_only,2454,2
896,lattice_only,2454,482
896,hybrid,2455,483
896,hash_only,2455,1
896,lattice_only,2455,484
896,hybrid,2456,472
896,hash_only,2456,1
896,lattice_only,2456,478
896,hybrid,2457,482
896,hash_only,2457,1
896,lattice_only,2457,474
896,hybrid,2458,517
896,hash_only,2458,2
896,lattice_only,2458,498
896,hybrid,2459,481
896,hash_only,2459,1
896,lattice_only,2459,486
896,hybrid,2460,474
896,hash_only,2460,1
896,lattice_only,2460,522
896,hybrid,2461,475
896,hash_only,2461,1
896,lattice_only,2461,488
896,hybrid,2462,538
896,hash_only,2462,2
896,lattice_only,2462,473
896,hybrid,2463,501
896,hash_only,2463,1
896,lattice_only,2463,440
896,hybrid,2464,475
896,hash_only,2464,2
896,lattice_only,2464,447
896,hybrid,2465,472
896,hash_only,2465,1
896,lattice_only,2465,483
896,hybrid,2466,555
896,hash_only,2466,1
896,lattice_only,2466,456
896,hybrid,2467,475
896,hash_only,2467,1
896,lattice_only,2467,490
896,hybrid,2468,479
896,hash_only,2468,1
896,lattice_only,2468,481
896,hybrid,2469,479
896,hash_only,2469,1
896,lattice_only,2469,492
896,hybrid,2470,535
896,hash_only,2470,2
896,lattice_only,2470,502
896,hybrid,2471,498
896,hash_only,2471,2
896,lattice_only,2471,496
896,hybrid,2472,504
896,hash_only,2472,2
896,lattice_only,2472,486
896,hybrid,2473,483
896,hash_only,2473,1
896,lattice_only,2473,483
896,hybrid,2474,542
896,hash_only,2474,3
896,lattice_only,2474,575
896,hybrid,2475,577
896,hash_only,2475,2
896,lattice_only,2475,452
896,hybrid,2476,512
896,hash_only,2476,2
896,lattice_only,2476,465
896,hybrid,2477,529
896,hash_only,2477,2
896,lattice_only,2477,504
896,hybrid,2478,511
896,hash_only,2478,2
896,lattice_only,2478,458
896,hybrid,2479,484
896,hash_only,2479,1
896,lattice_only,2479,453
896,hybrid,2480,509
896,hash_only,2480,1
896,lattice_only,2480,459
896,hybrid,2481,507
896,hash_only,2481,2
896,lattice_only,2481,472
896,hybrid,2482,503
896,hash_only,2482,1
896,lattice_only,2482,498
896,hybrid,2483,509
896,hash_only,2483,2
896,lattice_only,2483,458
896,hybrid,2484,502
896,hash_only,2484,1
896,lattice_only,2484,461
896,hybrid,2485,512
896,hash_only,2485,2
896,lattice_only,2485,504
896,hybrid,2486,501
896,hash_only,2486,1
896,lattice_only,2486,462
896,hybrid,2487,502
896,hash_only,2487,1
896,lattice_only,2487,455
896,hybrid,2488,499
896,hash_only,2488,2
896,lattice_only,2488,458
896,hybrid,2489,510
896,hash_only,2489,1
896,lattice_only,2489,489
896,hybrid,2490,506
896,hash_only,2490,2
896,lattice_only,2490,460
896,hybrid,2491,512
896,hash_only,2491,2
896,lattice_only,2491,475
896,hybrid,2492,527
896,hash_only,2492,2
896,lattice_only,2492,461
896,hybrid,2493,515
896,hash_only,2493,1
896,lattice_only,2493,486
896,hybrid,2494,484
896,hash_only,2494,2
896,lattice_only,2494,484
896,hybrid,2495,474
896,hash_only,2495,1
896,lattice_only,2495,483
896,hybrid,2496,479
896,hash_only,2496,1
896,lattice_only,2496,479
896,hybrid,2497,508
896,hash_only,2497,1
896,lattice_only,2497,486
896,hybrid,2498,482
896,hash_only,2498,2
896,lattice_only,2498,491
896,hybrid,2499,480
896,hash_only,2499,1
896,lattice_only,2499,482
896,hybrid,2500,477
896,hash_only,2500,2
896,lattice_only,2500,486
896,hybrid,2501,523
896,hash_only,2501,1
896,lattice_only,2501,484
896,hybrid,2502,494
896,hash_only,2502,1
896,lattice_only,2502,506
896,hybrid,2503,477
896,hash_only,2503,1
896,lattice_only,2503,498
896,hybrid,2504,475
896,hash_only,2504,1
896,lattice_only,2504,481
896,hybrid,2505,540
896,hash_only,2505,1
896,lattice_only,2505,492
896,hybrid,2506,494
896,hash_only,2506,1
896,lattice_only,2506,458
896,hybrid,2507,481
896,hash_only,2507,2
896,lattice_only,2507,497
896,hybrid,2508,482
896,hash_only,2508,2
896,lattice_only,2508,458
896,hybrid,2509,547
896,hash_only,2509,1
896,lattice_only,2509,484
896,hybrid,2510,473
896,hash_only,2510,1
896,lattice_only,2510,481
896,hybrid,2511,482
896,hash_only,2511,1
896,lattice_only,2511,518
896,hybrid,2512,475
896,hash_only,2512,2
896,lattice_only,2512,486
896,hybrid,2513,517
896,hash_only,2513,1
896,lattice_only,2513,492
896,hybrid,2514,489
896,hash_only,2514,2
896,lattice_only,2514,492
896,hybrid,2515,499
896,hash_only,2515,1
896,lattice_only,2515,495
896,hybrid,2516,509
896,hash_only,2516,2
896,lattice_only,2516,556
896,hybrid,2517,515
896,hash_only,2517,2
896,lattice_only,2517,448
896,hybrid,2518,567
896,hash_only,2518,2
896,lattice_only,2518,457
896,hybrid,2519,517
896,hash_only,2519,2
896,lattice_only,2519,458
896,hybrid,2520,512
896,hash_only,2520,2
896,lattice_only,2520,472
896,hybrid,2521,504
896,hash_only,2521,1
896,lattice_only,2521,469
896,hybrid,2522,524
896,hash_only,2522,3
896,lattice_only,2522,530
896,hybrid,2523,595
896,hash_only,2523,3
896,lattice_only,2523,527
896,hybrid,2524,512
896,hash_only,2524,2
896,lattice_only,2524,526
896,hybrid,2525,478
896,hash_only,2525,2
896,lattice_only,2525,481
896,hybrid,2526,483
896,hash_only,2526,2
896,lattice_only,2526,487
896,hybrid,2527,482
896,hash_only,2527,2
896,lattice_only,2527,478
896,hybrid,2528,516
896,hash_only,2528,2
896,lattice_only,2528,486
896,hybrid,2529,475
896,hash_only,2529,2
896,lattice_only,2529,485
896,hybrid,2530,471
896,hash_only,2530,1
896,lattice_only,2530,480
896,hybrid,2531,487
896,hash_only,2531,2
896,lattice_only,2531,482
896,hybrid,2532,516
896,hash_only,2532,2
896,lattice_only,2532,483
896,hybrid,2533,480
896,hash_only,2533,2
896,lattice_only,2533,483
896,hybrid,2534,478
896,hash_only,2534,1
896,lattice_only,2534,482
896,hybrid,2535,479
896,hash_only,2535,2
896,lattice_only,2535,486
896,hybrid,2536,519
896,hash_only,2536,1
896,lattice_only,2536,493
896,hybrid,2537,487
896,hash_only,2537,1
896,lattice_only,2537,487
896,hybrid,2538,473
896,hash_only,2538,1
896,lattice_only,2538,506
896,hybrid,2539,483
896,hash_only,2539,2
896,lattice_only,2539,500
896,hybrid,2540,538
896,hash_only,2540,1
896,lattice_only,2540,476
896,hybrid,2541,496
896,hash_only,2541,1
896,lattice_only,2541,483
896,hybrid,2542,480
896,hash_only,2542,2
896,lattice_only,2542,519
896,hybrid,2543,604
896,hash_only,2543,45
896,lattice_only,2543,594
896,hybrid,2544,673
896,hash_only,2544,3
896,lattice_only,2544,596
896,hybrid,2545,581
896,hash_only,2545,3
896,lattice_only,2545,638
896,hybrid,2546,585
896,hash_only,2546,2
896,lattice_only,2546,566
896,hybrid,2547,625
896,hash_only,2547,3
896,lattice_only,2547,536
896,hybrid,2548,597
896,hash_only,2548,3
896,lattice_only,2548,494
896,hybrid,2549,510
896,hash_only,2549,1
896,lattice_only,2549,458
896,hybrid,2550,538
896,hash_only,2550,2
896,lattice_only,2550,420
896,hybrid,2551,515
896,hash_only,2551,2
896,lattice_only,2551,465
896,hybrid,2552,500
896,hash_only,2552,1
896,lattice_only,2552,461
896,hybrid,2553,507
896,hash_only,2553,1
896,lattice_only,2553,458
896,hybrid,2554,515
896,hash_only,2554,2
896,lattice_only,2554,537
896,hybrid,2555,482
896,hash_only,2555,1
896,lattice_only,2555,511
896,hybrid,2556,478
896,hash_only,2556,1
896,lattice_only,2556,487
896,hybrid,2557,476
896,hash_only,2557,2
896,lattice_only,2557,487
896,hybrid,2558,540
896,hash_only,2558,2
896,lattice_only,2558,513
896,hybrid,2559,498
896,hash_only,2559,2
896,lattice_only,2559,484
896,hybrid,2560,478
896,hash_only,2560,1
896,lattice_only,2560,484
896,hybrid,2561,487
896,hash_only,2561,1
896,lattice_only,2561,495
896,hybrid,2562,581
896,hash_only,2562,2
896,lattice_only,2562,473
896,hybrid,2563,480
896,hash_only,2563,1
896,lattice_only,2563,482
896,hybrid,2564,474
896,hash_only,2564,2
896,lattice_only,2564,480
896,hybrid,2565,490
896,hash_only,2565,1
896,lattice_only,2565,488
896,hybrid,2566,528
896,hash_only,2566,2
896,lattice_only,2566,484
896,hybrid,2567,476
896,hash_only,2567,1
896,lattice_only,2567,478
896,hybrid,2568,484
896,hash_only,2568,1
896,lattice_only,2568,484
896,hybrid,2569,505
896,hash_only,2569,3
896,lattice_only,2569,555
896,hybrid,2570,583
896,hash_only,2570,2
896,lattice_only,2570,463
896,hybrid,2571,526
896,hash_only,2571,1
896,lattice_only,2571,479
896,hybrid,2572,520
896,hash_only,2572,1
896,lattice_only,2572,453
896,hybrid,2573,505
896,hash_only,2573,1
896,lattice_only,2573,502
896,hybrid,2574,501
896,hash_only,2574,1
896,lattice_only,2574,451
896,hybrid,2575,505
896,hash_only,2575,2
896,lattice_only,2575,450
896,hybrid,2576,498
896,hash_only,2576,1
896,lattice_only,2576,461
896,hybrid,2577,504
896,hash_only,2577,2
896,lattice_only,2577,577
896,hybrid,2578,504
896,hash_only,2578,1
896,lattice_only,2578,484
896,hybrid,2579,498
896,hash_only,2579,2
896,lattice_only,2579,470
896,hybrid,2580,520
896,hash_only,2580,2
896,lattice_only,2580,457
896,hybrid,2581,518
896,hash_only,2581,2
896,lattice_only,2581,510
896,hybrid,2582,535
896,hash_only,2582,2
896,lattice_only,2582,469
896,hybrid,2583,513
896,hash_only,2583,2
896,lattice_only,2583,471
896,hybrid,2584,558
896,hash_only,2584,2
896,lattice_only,2584,510
896,hybrid,2585,565
896,hash_only,2585,2
896,lattice_only,2585,495
896,hybrid,2586,477
896,hash_only,2586,1
896,lattice_only,2586,497
896,hybrid,2587,487
896,hash_only,2587,1
896,lattice_only,2587,477
896,hybrid,2588,486
896,hash_only,2588,1
896,lattice_only,2588,488
896,hybrid,2589,505
896,hash_only,2589,2
896,lattice_only,2589,486
896,hybrid,2590,511
896,hash_only,2590,2
896,lattice_only,2590,453
896,hybrid,2591,517
896,hash_only,2591,2
896,lattice_only,2591,447
896,hybrid,2592,486
896,hash_only,2592,2
896,lattice_only,2592,444
896,hybrid,2593,574
896,hash_only,2593,2
896,lattice_only,2593,508
896,hybrid,2594,508
896,hash_only,2594,2
896,lattice_only,2594,505
896,hybrid,2595,505
896,hash_only,2595,2
896,lattice_only,2595,491
896,hybrid,2596,487
896,hash_only,2596,2
896,lattice_only,2596,509
896,hybrid,2597,578
896,hash_only,2597,2
896,lattice_only,2597,498
896,hybrid,2598,538
896,hash_only,2598,2
896,lattice_only,2598,483
896,hybrid,2599,535
896,hash_only,2599,2
896,lattice_only,2599,476
896,hybrid,2600,532
896,hash_only,2600,2
896,lattice_only,2600,562
896,hybrid,2601,549
896,hash_only,2601,2
896,lattice_only,2601,481
896,hybrid,2602,563
896,hash_only,2602,2
896,lattice_only,2602,464
896,hybrid,2603,497
896,hash_only,2603,2
896,lattice_only,2603,483
896,hybrid,2604,530
896,hash_only,2604,2
896,lattice_only,2604,494
896,hybrid,2605,486
896,hash_only,2605,2
896,lattice_only,2605,491
896,hybrid,2606,477
896,hash_only,2606,1
896,lattice_only,2606,495
896,hybrid,2607,483
896,hash_only,2607,1
896,lattice_only,2607,490
896,hybrid,2608,514
896,hash_only,2608,1
896,lattice_only,2608,479
896,hybrid,2609,483
896,hash_only,2609,1
896,lattice_only,2609,477
896,hybrid,2610,487
896,hash_only,2610,2
896,lattice_only,2610,481
896,hybrid,2611,484
896,hash_only,2611,1
896,lattice_only,2611,479
896,hybrid,2612,568
896,hash_only,2612,2
896,lattice_only,2612,472
896,hybrid,2613,485
896,hash_only,2613,2
896,lattice_only,2613,463
896,hybrid,2614,480
896,hash_only,2614,1
896,lattice_only,2614,482
896,hybrid,2615,480
896,hash_only,2615,1
896,lattice_only,2615,465
896,hybrid,2616,536
896,hash_only,2616,1
896,lattice_only,2616,455
896,hybrid,2617,506
896,hash_only,2617,1
896,lattice_only,2617,493
896,hybrid,2618,482
896,hash_only,2618,1
896,lattice_only,2618,497
896,hybrid,2619,483
896,hash_only,2619,2
896,lattice_only,2619,501
896,hybrid,2620,520
896,hash_only,2620,2
896,lattice_only,2620,491
896,hybrid,2621,472
896,hash_only,2621,2
896,lattice_only,2621,487
896,hybrid,2622,484
896,hash_only,2622,1
896,lattice_only,2622,491
896,hybrid,2623,476
896,hash_only,2623,2
896,lattice_only,2623,494
896,hybrid,2624,504
896,hash_only,2624,1
896,lattice_only,2624,478
896,hybrid,2625,479
896,hash_only,2625,2
896,lattice_only,2625,473
896,hybrid,2626,484
896,hash_only,2626,1
896,lattice_only,2626,495
896,hybrid,2627,483
896,hash_only,2627,2
896,lattice_only,2627,491
896,hybrid,2628,579
896,hash_only,2628,1
896,lattice_only,2628,486
896,hybrid,2629,517
896,hash_only,2629,2
896,lattice_only,2629,440
896,hybrid,2630,517
896,hash_only,2630,1
896,lattice_only,2630,437
896,hybrid,2631,516
896,hash_only,2631,1
896,lattice_only,2631,487
896,hybrid,2632,512
896,hash_only,2632,2
896,lattice_only,2632,458
896,hybrid,2633,516
896,hash_only,2633,2
896,lattice_only,2633,459
896,hybrid,2634,511
896,hash_only,2634,1
896,lattice_only,2634,458
896,hybrid,2635,514
896,hash_only,2635,1
896,lattice_only,2635,510
896,hybrid,2636,516
896,hash_only,2636,1
896,lattice_only,2636,480
896,hybrid,2637,506
896,hash_only,2637,1
896,lattice_only,2637,452
896,hybrid,2638,512
896,hash_only,2638,1
896,lattice_only,2638,453
896,hybrid,2639,504
896,hash_only,2639,1
896,lattice_only,2639,534
896,hybrid,2640,513
896,hash_only,2640,1
896,lattice_only,2640,461
896,hybrid,2641,520
896,hash_only,2641,1
896,lattice_only,2641,463
896,hybrid,2642,506
896,hash_only,2642,2
896,lattice_only,2642,471
896,hybrid,2643,514
896,hash_only,2643,1
896,lattice_only,2643,495
896,hybrid,2644,504
896,hash_only,2644,2
896,lattice_only,2644,466
896,hybrid,2645,504
896,hash_only,2645,2
896,lattice_only,2645,458
896,hybrid,2646,538
896,hash_only,2646,2
896,lattice_only,2646,539
896,hybrid,2647,544
896,hash_only,2647,2
896,lattice_only,2647,499
896,hybrid,2648,486
896,hash_only,2648,1
896,lattice_only,2648,502
896,hybrid,2649,487
896,hash_only,2649,2
896,lattice_only,2649,478
896,hybrid,2650,483
896,hash_only,2650,2
896,lattice_only,2650,488
896,hybrid,2651,555
896,hash_only,2651,2
896,lattice_only,2651,487
896,hybrid,2652,484
896,hash_only,2652,2
896,lattice_only,2652,457
896,hybrid,2653,474
896,hash_only,2653,1
896,lattice_only,2653,478
896,hybrid,2654,482
896,hash_only,2654,1
896,lattice_only,2654,480
896,hybrid,2655,507
896,hash_only,2655,2
896,lattice_only,2655,495
896,hybrid,2656,518
896,hash_only,2656,1
896,lattice_only,2656,484
896,hybrid,2657,483
896,hash_only,2657,1
896,lattice_only,2657,499
896,hybrid,2658,490
896,hash_only,2658,2
896,lattice_only,2658,493
896,hybrid,2659,522
896,hash_only,2659,2
896,lattice_only,2659,484
896,hybrid,2660,485
896,hash_only,2660,1
896,lattice_only,2660,480
896,hybrid,2661,499
896,hash_only,2661,2
896,lattice_only,2661,480
896,hybrid,2662,485
896,hash_only,2662,1
896,lattice_only,2662,522
896,hybrid,2663,575
896,hash_only,2663,1
896,lattice_only,2663,465
896,hybrid,2664,521
896,hash_only,2664,2
896,lattice_only,2664,437
896,hybrid,2665,505
896,hash_only,2665,2
896,lattice_only,2665,466
896,hybrid,2666,509
896,hash_only,2666,1
896,lattice_only,2666,491
896,hybrid,2667,496
896,hash_only,2667,1
896,lattice_only,2667,443
896,hybrid,2668,520
896,hash_only,2668,1
896,lattice_only,2668,459
896,hybrid,2669,555
896,hash_only,2669,2
896,lattice_only,2669,477
896,hybrid,2670,534
896,hash_only,2670,1
896,lattice_only,2670,543
896,hybrid,2671,506
896,hash_only,2671,2
896,lattice_only,2671,469
896,hybrid,2672,518
896,hash_only,2672,1
896,lattice_only,2672,471
896,hybrid,2673,524
896,hash_only,2673,2
896,lattice_only,2673,456
896,hybrid,2674,521
896,hash_only,2674,2
896,lattice_only,2674,516
896,hybrid,2675,521
896,hash_only,2675,2
896,lattice_only,2675,475
896,hybrid,2676,507
896,hash_only,2676,1
896,lattice_only,2676,451
896,hybrid,2677,513
896,hash_only,2677,1
896,lattice_only,2677,446
896,hybrid,2678,524
896,hash_only,2678,2
896,lattice_only,2678,542
896,hybrid,2679,478
896,hash_only,2679,2
896,lattice_only,2679,499
896,hybrid,2680,477
896,hash_only,2680,2
896,lattice_only,2680,490
896,hybrid,2681,482
896,hash_only,2681,1
896,lattice_only,2681,487
896,hybrid,2682,519
896,hash_only,2682,2
896,lattice_only,2682,494
896,hybrid,2683,477
896,hash_only,2683,1
896,lattice_only,2683,493
896,hybrid,2684,482
896,hash_only,2684,1
896,lattice_only,2684,476
896,hybrid,2685,480
896,hash_only,2685,2
896,lattice_only,2685,481
896,hybrid,2686,531
896,hash_only,2686,1
896,lattice_only,2686,487
896,hybrid,2687,493
896,hash_only,2687,2
896,lattice_only,2687,492
896,hybrid,2688,482
896,hash_only,2688,2
896,lattice_only,2688,474
896,hybrid,2689,475
896,hash_only,2689,1
896,lattice_only,2689,497
896,hybrid,2690,575
896,hash_only,2690,1
896,lattice_only,2690,495
896,hybrid,2691,508
896,hash_only,2691,2
896,lattice_only,2691,540
896,hybrid,2692,501
896,hash_only,2692,2
896,lattice_only,2692,510
896,hybrid,2693,493
896,hash_only,2693,2
896,lattice_only,2693,469
896,hybrid,2694,562
896,hash_only,2694,2
896,lattice_only,2694,458
896,hybrid,2695,645
896,hash_only,2695,2
896,lattice_only,2695,463
896,hybrid,2696,494
896,hash_only,2696,2
896,lattice_only,2696,481
896,hybrid,2697,533
896,hash_only,2697,1
896,lattice_only,2697,521
896,hybrid,2698,896
896,hash_only,2698,2
896,lattice_only,2698,939
896,hybrid,2699,855
896,hash_only,2699,2
896,lattice_only,2699,560
896,hybrid,2700,871
896,hash_only,2700,2
896,lattice_only,2700,523
896,hybrid,2701,1035
896,hash_only,2701,2
896,lattice_only,2701,1055
896,hybrid,2702,684
896,hash_only,2702,2
896,lattice_only,2702,898
896,hybrid,2703,569
896,hash_only,2703,1
896,lattice_only,2703,756
896,hybrid,2704,492
896,hash_only,2704,2
896,lattice_only,2704,400
896,hybrid,2705,507
896,hash_only,2705,1
896,lattice_only,2705,487
896,hybrid,2706,510
896,hash_only,2706,2
896,lattice_only,2706,462
896,hybrid,2707,528
896,hash_only,2707,2
896,lattice_only,2707,457
896,hybrid,2708,512
896,hash_only,2708,2
896,lattice_only,2708,465
896,hybrid,2709,518
896,hash_only,2709,1
896,lattice_only,2709,514
896,hybrid,2710,535
896,hash_only,2710,1
896,lattice_only,2710,485
896,hybrid,2711,514
896,hash_only,2711,1
896,lattice_only,2711,461
896,hybrid,2712,507
896,hash_only,2712,1
896,lattice_only,2712,457
896,hybrid,2713,526
896,hash_only,2713,1
896,lattice_only,2713,510
896,hybrid,2714,537
896,hash_only,2714,2
896,lattice_only,2714,529
896,hybrid,2715,499
896,hash_only,2715,2
896,lattice_only,2715,513
896,hybrid,2716,485
896,hash_only,2716,1
896,lattice_only,2716,514
896,hybrid,2717,539
896,hash_only,2717,2
896,lattice_only,2717,476
896,hybrid,2718,483
896,hash_only,2718,2
896,lattice_only,2718,477
896,hybrid,2719,486
896,hash_only,2719,1
896,lattice_only,2719,480
896,hybrid,2720,482
896,hash_only,2720,1
896,lattice_only,2720,477
896,hybrid,2721,534
896,hash_only,2721,2
896,lattice_only,2721,434
896,hybrid,2722,481
896,hash_only,2722,1
896,lattice_only,2722,483
896,hybrid,2723,479
896,hash_only,2723,1
896,lattice_only,2723,475
896,hybrid,2724,480
896,hash_only,2724,1
896,lattice_only,2724,480
896,hybrid,2725,521
896,hash_only,2725,2
896,lattice_only,2725,463
896,hybrid,2726,484
896,hash_only,2726,1
896,lattice_only,2726,495
896,hybrid,2727,479
896,hash_only,2727,1
896,lattice_only,2727,480
896,hybrid,2728,477
896,hash_only,2728,1
896,lattice_only,2728,481
896,hybrid,2729,559
896,hash_only,2729,2
896,lattice_only,2729,494
896,hybrid,2730,491
896,hash_only,2730,16
896,lattice_only,2730,489
896,hybrid,2731,483
896,hash_only,2731,1
896,lattice_only,2731,479
896,hybrid,2732,486
896,hash_only,2732,2
896,lattice_only,2732,491
896,hybrid,2733,520
896,hash_only,2733,2
896,lattice_only,2733,488
896,hybrid,2734,484
896,hash_only,2734,2
896,lattice_only,2734,502
896,hybrid,2735,488
896,hash_only,2735,1
896,lattice_only,2735,485
896,hybrid,2736,477
896,hash_only,2736,1
896,lattice_only,2736,491
896,hybrid,2737,586
896,hash_only,2737,2
896,lattice_only,2737,438
896,hybrid,2738,514
896,hash_only,2738,2
896,lattice_only,2738,489
896,hybrid,2739,597
896,hash_only,2739,2
896,lattice_only,2739,448
896,hybrid,2740,965
896,hash_only,2740,2
896,lattice_only,2740,497
896,hybrid,2741,479
896,hash_only,2741,2
896,lattice_only,2741,484
896,hybrid,2742,476
896,hash_only,2742,1
896,lattice_only,2742,481
896,hybrid,2743,475
896,hash_only,2743,1
896,lattice_only,2743,478
896,hybrid,2744,517
896,hash_only,2744,2
896,lattice_only,2744,474
896,hybrid,2745,478
896,hash_only,2745,1
896,lattice_only,2745,506
896,hybrid,2746,473
896,hash_only,2746,1
896,lattice_only,2746,483
896,hybrid,2747,474
896,hash_only,2747,2
896,lattice_only,2747,491
896,hybrid,2748,525
896,hash_only,2748,1
896,lattice_only,2748,477
896,hybrid,2749,529
896,hash_only,2749,2
896,lattice_only,2749,491
896,hybrid,2750,478
896,hash_only,2750,2
896,lattice_only,2750,480
896,hybrid,2751,483
896,hash_only,2751,2
896,lattice_only,2751,485
896,hybrid,2752,450
896,hash_only,2752,2
896,lattice_only,2752,455
896,hybrid,2753,477
896,hash_only,2753,2
896,lattice_only,2753,485
896,hybrid,2754,478
896,hash_only,2754,1
896,lattice_only,2754,479
896,hybrid,2755,472
896,hash_only,2755,1
896,lattice_only,2755,492
896,hybrid,2756,567
896,hash_only,2756,2
896,lattice_only,2756,485
896,hybrid,2757,475
896,hash_only,2757,2
896,lattice_only,2757,479
896,hybrid,2758,480
896,hash_only,2758,1
896,lattice_only,2758,488
896,hybrid,2759,482
896,hash_only,2759,1
896,lattice_only,2759,497
896,hybrid,2760,516
896,hash_only,2760,2
896,lattice_only,2760,490
896,hybrid,2761,478
896,hash_only,2761,2
896,lattice_only,2761,475
896,hybrid,2762,479
896,hash_only,2762,2
896,lattice_only,2762,476
896,hybrid,2763,501
896,hash_only,2763,2
896,lattice_only,2763,512
896,hybrid,2764,591
896,hash_only,2764,2
896,lattice_only,2764,474
896,hybrid,2765,511
896,hash_only,2765,2
896,lattice_only,2765,448
896,hybrid,2766,504
896,hash_only,2766,2
896,lattice_only,2766,460
896,hybrid,2767,511
896,hash_only,2767,2
896,lattice_only,2767,445
896,hybrid,2768,509
896,hash_only,2768,1
896,lattice_only,2768,449
896,hybrid,2769,523
896,hash_only,2769,2
896,lattice_only,2769,443
896,hybrid,2770,530
896,hash_only,2770,2
896,lattice_only,2770,461
896,hybrid,2771,504
896,hash_only,2771,1
896,lattice_only,2771,498
896,hybrid,2772,512
896,hash_only,2772,2
896,lattice_only,2772,452
896,hybrid,2773,513
896,hash_only,2773,1
896,lattice_only,2773,447
896,hybrid,2774,514
896,hash_only,2774,2
896,lattice_only,2774,463
896,hybrid,2775,497
896,hash_only,2775,1
896,lattice_only,2775,491
