msg_len,scheme,trial,latency_us
512,hybrid,569,555
512,hash_only,569,6
512,hybrid,570,585
512,hash_only,570,6
512,hybrid,571,564
512,hash_only,571,6
512,hybrid,572,538
512,hash_only,572,6
512,hybrid,573,567
512,hash_only,573,6
512,hybrid,574,570
512,hash_only,574,6
512,hybrid,575,581
512,hash_only,575,6
512,hybrid,576,558
512,hash_only,576,6
512,hybrid,577,537
512,hash_only,577,6
512,hybrid,578,619
512,hash_only,578,7
512,hybrid,579,551
512,hash_only,579,6
512,hybrid,580,564
512,hash_only,580,6
512,hybrid,581,572
512,hash_only,581,6
512,hybrid,582,556
512,hash_only,582,6
512,hybrid,583,583
512,hash_only,583,6
512,hybrid,584,543
512,hash_only,584,6
512,hybrid,585,607
512,hash_only,585,7
512,hybrid,586,575
512,hash_only,586,7
512,hybrid,587,538
512,hash_only,587,6
512,hybrid,588,556
512,hash_only,588,6
512,hybrid,589,537
512,hash_only,589,6
512,hybrid,590,567
512,hash_only,590,6
512,hybrid,591,530
512,hash_only,591,6
512,hybrid,592,597
512,hash_only,592,7
512,hybrid,593,568
512,hash_only,593,7
512,hybrid,594,556
512,hash_only,594,6
512,hybrid,595,559
512,hash_only,595,7
512,hybrid,596,556
512,hash_only,596,6
512,hybrid,597,559
512,hash_only,597,6
512,hybrid,598,572
512,hash_only,598,42
512,hybrid,599,538
512,hash_only,599,6
512,hybrid,600,563
512,hash_only,600,7
512,hybrid,601,552
512,hash_only,601,6
512,hybrid,602,562
512,hash_only,602,6
512,hybrid,603,556
512,hash_only,603,7
512,hybrid,604,536
512,hash_only,604,6
512,hybrid,605,596
512,hash_only,605,7
512,hybrid,606,531
512,hash_only,606,6
512,hybrid,607,570
512,hash_only,607,6
512,hybrid,608,543
512,hash_only,608,6
512,hybrid,609,561
512,hash_only,609,6
512,hybrid,610,558
512,hash_only,610,7
512,hybrid,611,558
512,hash_only,611,6
512,hybrid,612,606
512,hash_only,612,7
512,hybrid,613,553
512,hash_only,613,6
512,hybrid,614,562
512,hash_only,614,6
512,hybrid,615,567
512,hash_only,615,7
512,hybrid,616,537
512,hash_only,616,6
512,hybrid,617,585
512,hash_only,617,7
512,hybrid,618,530
512,hash_only,618,6
512,hybrid,619,597
512,hash_only,619,7
512,hybrid,620,578
512,hash_only,620,7
512,hybrid,621,562
512,hash_only,621,6
512,hybrid,622,559
512,hash_only,622,7
512,hybrid,623,530
512,hash_only,623,6
512,hybrid,624,560
512,hash_only,624,6
512,hybrid,625,553
512,hash_only,625,6
512,hybrid,626,601
512,hash_only,626,7
512,hybrid,627,562
512,hash_only,627,7
512,hybrid,628,562
512,hash_only,628,6
512,hybrid,629,573
512,hash_only,629,6
512,hybrid,630,546
512,hash_only,630,6
512,hybrid,631,562
512,hash_only,631,6
512,hybrid,632,596
512,hash_only,632,7
512,hybrid,633,591
512,hash_only,633,6
512,hybrid,634,589
512,hash_only,634,6
512,hybrid,635,561
512,hash_only,635,7
512,hybrid,636,556
512,hash_only,636,6
512,hybrid,637,580
512,hash_only,637,14
512,hybrid,638,554
512,hash_only,638,6
512,hybrid,639,617
512,hash_only,639,7
512,hybrid,640,557
512,hash_only,640,7
512,hybrid,641,575
512,hash_only,641,7
512,hybrid,642,562
512,hash_only,642,7
512,hybrid,643,529
512,hash_only,643,6
512,hybrid,644,573
512,hash_only,644,6
512,hybrid,645,529
512,hash_only,645,6
512,hybrid,646,609
512,hash_only,646,6
512,hybrid,647,580
512,hash_only,647,7
512,hybrid,648,530
512,hash_only,648,6
512,hybrid,649,562
512,hash_only,649,6
512,hybrid,650,553
512,hash_only,650,6
512,hybrid,651,561
512,hash_only,651,6
512,hybrid,652,594
512,hash_only,652,7
512,hybrid,653,560
512,hash_only,653,6
512,hybrid,654,566
512,hash_only,654,6
512,hybrid,655,530
512,hash_only,655,6
512,hybrid,656,562
512,hash_only,656,6
512,hybrid,657,557
512,hash_only,657,6
512,hybrid,658,537
512,hash_only,658,6
512,hybrid,659,605
512,hash_only,659,7
512,hybrid,660,531
512,hash_only,660,6
512,hybrid,661,565
512,hash_only,661,6
512,hybrid,662,557
512,hash_only,662,7
512,hybrid,663,538
512,hash_only,663,6
512,hybrid,664,558
512,hash_only,664,6
512,hybrid,665,562
512,hash_only,665,6
512,hybrid,666,613
512,hash_only,666,6
512,hybrid,667,544
512,hash_only,667,6
512,hybrid,668,538
512,hash_only,668,6
512,hybrid,669,556
512,hash_only,669,6
512,hybrid,670,540
512,hash_only,670,6
512,hybrid,671,580
512,hash_only,671,6
512,hybrid,672,530
512,hash_only,672,6
512,hybrid,673,596
512,hash_only,673,6
512,hybrid,674,573
512,hash_only,674,6
512,hybrid,675,573
512,hash_only,675,6
512,hybrid,676,569
512,hash_only,676,6
512,hybrid,677,529
512,hash_only,677,6
512,hybrid,678,564
512,hash_only,678,7
512,hybrid,679,574
512,hash_only,679,6
512,hybrid,680,576
512,hash_only,680,6
512,hybrid,681,564
512,hash_only,681,6
512,hybrid,682,555
512,hash_only,682,6
512,hybrid,683,603
512,hash_only,683,7
512,hybrid,684,583
512,hash_only,684,7
512,hybrid,685,540
512,hash_only,685,6
512,hybrid,686,608
512,hash_only,686,7
512,hybrid,687,537
512,hash_only,687,6
512,hybrid,688,584
512,hash_only,688,7
512,hybrid,689,556
512,hash_only,689,7
512,hybrid,690,537
512,hash_only,690,6
512,hybrid,691,566
512,hash_only,691,6
512,hybrid,692,530
512,hash_only,692,6
512,hybrid,693,613
512,hash_only,693,6
512,hybrid,694,544
512,hash_only,694,6
512,hybrid,695,537
512,hash_only,695,6
512,hybrid,696,553
512,hash_only,696,7
512,hybrid,697,537
512,hash_only,697,6
512,hybrid,698,561
512,hash_only,698,7
512,hybrid,699,548
512,hash_only,699,6
512,hybrid,700,595
512,hash_only,700,7
512,hybrid,701,570
512,hash_only,701,7
512,hybrid,702,536
512,hash_only,702,6
512,hybrid,703,567
512,hash_only,703,7
512,hybrid,704,533
512,hash_only,704,6
512,hybrid,705,560
512,hash_only,705,6
512,hybrid,706,543
512,hash_only,706,6
512,hybrid,707,619
512,hash_only,707,6
512,hybrid,708,571
512,hash_only,708,7
512,hybrid,709,543
512,hash_only,709,6
512,hybrid,710,561
512,hash_only,710,6
512,hybrid,711,550
512,hash_only,711,6
512,hybrid,712,561
512,hash_only,712,6
512,hybrid,713,591
512,hash_only,713,7
512,hybrid,714,537
512,hash_only,714,6
512,hybrid,715,562
512,hash_only,715,7
512,hybrid,716,530
512,hash_only,716,6
512,hybrid,717,560
512,hash_only,717,7
512,hybrid,718,572
512,hash_only,718,6
512,hybrid,719,536
512,hash_only,719,6
512,hybrid,720,596
512,hash_only,720,7
512,hybrid,721,532
512,hash_only,721,6
512,hybrid,722,563
512,hash_only,722,6
512,hybrid,723,553
512,hash_only,723,6
512,hybrid,724,556
512,hash_only,724,6
512,hybrid,725,558
512,hash_only,725,7
512,hybrid,726,536
512,hash_only,726,6
512,hybrid,727,598
512,hash_only,727,7
512,hybrid,728,530
512,hash_only,728,6
512,hybrid,729,563
512,hash_only,729,6
512,hybrid,730,570
512,hash_only,730,6
512,hybrid,731,536
512,hash_only,731,6
512,hybrid,732,578
512,hash_only,732,6
512,hybrid,733,530
512,hash_only,733,6
512,hybrid,734,595
512,hash_only,734,6
512,hybrid,735,576
512,hash_only,735,7
512,hybrid,736,562
512,hash_only,736,6
512,hybrid,737,554
512,hash_only,737,7
512,hybrid,738,533
512,hash_only,738,6
512,hybrid,739,563
512,hash_only,739,6
512,hybrid,740,544
512,hash_only,740,6
512,hybrid,741,619
512,hash_only,741,7
512,hybrid,742,559
512,hash_only,742,7
512,hybrid,743,564
512,hash_only,743,6
512,hybrid,744,560
512,hash_only,744,6
512,hybrid,745,529
512,hash_only,745,6
512,hybrid,746,559
512,hash_only,746,6
512,hybrid,747,554
512,hash_only,747,42
512,hybrid,748,537
512,hash_only,748,6
512,hybrid,749,572
512,hash_only,749,7
512,hybrid,750,531
512,hash_only,750,6
512,hybrid,751,575
512,hash_only,751,7
512,hybrid,752,576
512,hash_only,752,6
512,hybrid,753,537
512,hash_only,753,6
512,hybrid,754,596
512,hash_only,754,7
512,hybrid,755,533
512,hash_only,755,6
512,hybrid,756,563
512,hash_only,756,6
512,hybrid,757,542
512,hash_only,757,6
512,hybrid,758,535
512,hash_only,758,6
512,hybrid,759,560
512,hash_only,759,6
512,hybrid,760,536
512,hash_only,760,6
512,hybrid,761,610
512,hash_only,761,7
512,hybrid,762,554
512,hash_only,762,6
512,hybrid,763,574
512,hash_only,763,6
512,hybrid,764,564
512,hash_only,764,7
512,hybrid,765,537
512,hash_only,765,6
512,hybrid,766,561
512,hash_only,766,6
512,hybrid,767,551
512,hash_only,767,6
512,hybrid,768,603
512,hash_only,768,7
512,hybrid,769,566
512,hash_only,769,7
512,hybrid,770,543
512,hash_only,770,6
512,hybrid,771,626
512,hash_only,771,8
512,hybrid,772,568
512,hash_only,772,7
512,hybrid,773,602
512,hash_only,773,10
512,hybrid,774,623
512,hash_only,774,7
512,hybrid,775,557
512,hash_only,775,6
512,hybrid,776,577
512,hash_only,776,6
512,hybrid,777,601
512,hash_only,777,7
512,hybrid,778,533
512,hash_only,778,6
512,hybrid,779,573
512,hash_only,779,7
512,hybrid,780,533
512,hash_only,780,6
512,hybrid,781,600
512,hash_only,781,7
512,hybrid,782,551
512,hash_only,782,6
512,hybrid,783,562
512,hash_only,783,6
512,hybrid,784,586
512,hash_only,784,7
512,hybrid,785,545
512,hash_only,785,6
512,hybrid,786,562
512,hash_only,786,6
512,hybrid,787,549
512,hash_only,787,6
512,hybrid,788,594
512,hash_only,788,7
512,hybrid,789,579
512,hash_only,789,7
512,hybrid,790,532
512,hash_only,790,6
512,hybrid,791,561
512,hash_only,791,7
512,hybrid,792,537
512,hash_only,792,6
512,hybrid,793,579
512,hash_only,793,6
512,hybrid,794,565
512,hash_only,794,7
512,hybrid,795,590
512,hash_only,795,6
512,hybrid,796,568
512,hash_only,796,7
512,hybrid,797,558
512,hash_only,797,6
512,hybrid,798,556
512,hash_only,798,6
512,hybrid,799,564
512,hash_only,799,7
512,hybrid,800,546
512,hash_only,800,6
512,hybrid,801,604
512,hash_only,801,7
512,hybrid,802,554
512,hash_only,802,6
512,hybrid,803,571
512,hash_only,803,7
512,hybrid,804,538
512,hash_only,804,6
512,hybrid,805,532
512,hash_only,805,7
512,hybrid,806,580
512,hash_only,806,7
512,hybrid,807,554
512,hash_only,807,6
512,hybrid,808,607
512,hash_only,808,7
512,hybrid,809,547
512,hash_only,809,6
512,hybrid,810,571
512,hash_only,810,6
512,hybrid,811,591
512,hash_only,811,7
512,hybrid,812,536
512,hash_only,812,6
512,hybrid,813,563
512,hash_only,813,6
512,hybrid,814,560
512,hash_only,814,6
512,hybrid,815,611
512,hash_only,815,6
512,hybrid,816,571
512,hash_only,816,7
512,hybrid,817,550
512,hash_only,817,6
512,hybrid,818,560
512,hash_only,818,6
512,hybrid,819,555
512,hash_only,819,6
512,hybrid,820,557
512,hash_only,820,7
512,hybrid,821,590
512,hash_only,821,7
512,hybrid,822,534
512,hash_only,822,6
512,hybrid,823,564
512,hash_only,823,7
512,hybrid,824,555
512,hash_only,824,6
512,hybrid,825,554
512,hash_only,825,6
512,hybrid,826,561
512,hash_only,826,7
512,hybrid,827,555
512,hash_only,827,6
512,hybrid,828,622
512,hash_only,828,7
512,hybrid,829,539
512,hash_only,829,6
512,hybrid,830,559
512,hash_only,830,6
512,hybrid,831,572
512,hash_only,831,7
512,hybrid,832,534
512,hash_only,832,6
512,hybrid,833,571
512,hash_only,833,7
512,hybrid,834,544
512,hash_only,834,6
512,hybrid,835,600
512,hash_only,835,7
512,hybrid,836,545
512,hash_only,836,6
512,hybrid,837,533
512,hash_only,837,6
512,hybrid,838,573
512,hash_only,838,7
512,hybrid,839,554
512,hash_only,839,6
512,hybrid,840,587
512,hash_only,840,7
512,hybrid,841,540
512,hash_only,841,6
512,hybrid,842,609
512,hash_only,842,7
512,hybrid,843,575
512,hash_only,843,7
512,hybrid,844,557
512,hash_only,844,6
512,hybrid,845,574
512,hash_only,845,6
512,hybrid,846,553
512,hash_only,846,6
512,hybrid,847,561
512,hash_only,847,6
512,hybrid,848,621
512,hash_only,848,7
512,hybrid,849,530
512,hash_only,849,6
512,hybrid,850,585
512,hash_only,850,6
512,hybrid,851,536
512,hash_only,851,6
512,hybrid,852,578
512,hash_only,852,6
512,hybrid,853,584
512,hash_only,853,6
512,hybrid,854,531
512,hash_only,854,6
512,hybrid,855,602
512,hash_only,855,7
512,hybrid,856,540
512,hash_only,856,6
512,hybrid,857,560
512,hash_only,857,6
512,hybrid,858,574
512,hash_only,858,7
512,hybrid,859,553
512,hash_only,859,6
512,hybrid,860,584
512,hash_only,860,7
512,hybrid,861,549
512,hash_only,861,6
512,hybrid,862,595
512,hash_only,862,7
512,hybrid,863,575
512,hash_only,863,7
512,hybrid,864,542
512,hash_only,864,6
512,hybrid,865,582
512,hash_only,865,6
512,hybrid,866,554
512,hash_only,866,6
512,hybrid,867,554
512,hash_only,867,6
512,hybrid,868,536
512,hash_only,868,31
512,hybrid,869,581
512,hash_only,869,6
512,hybrid,870,581
512,hash_only,870,7
512,hybrid,871,544
512,hash_only,871,6
512,hybrid,872,593
512,hash_only,872,6
512,hybrid,873,600
512,hash_only,873,7
512,hybrid,874,553
512,hash_only,874,6
512,hybrid,875,606
512,hash_only,875,7
512,hybrid,876,530
512,hash_only,876,13
512,hybrid,877,557
512,hash_only,877,7
512,hybrid,878,593
512,hash_only,878,7
512,hybrid,879,530
512,hash_only,879,6
512,hybrid,880,559
512,hash_only,880,7
512,hybrid,881,530
512,hash_only,881,6
512,hybrid,882,608
512,hash_only,882,7
512,hybrid,883,557
512,hash_only,883,6
512,hybrid,884,571
512,hash_only,884,7
512,hybrid,885,572
512,hash_only,885,7
512,hybrid,886,555
512,hash_only,886,6
512,hybrid,887,561
512,hash_only,887,6
512,hybrid,888,554
512,hash_only,888,6
512,hybrid,889,619
512,hash_only,889,7
512,hybrid,890,567
512,hash_only,890,7
512,hybrid,891,559
512,hash_only,891,6
512,hybrid,892,585
512,hash_only,892,6
512,hybrid,893,537
512,hash_only,893,6
512,hybrid,894,553
512,hash_only,894,6
512,hybrid,895,562
512,hash_only,895,7
512,hybrid,896,547
512,hash_only,896,6
512,hybrid,897,584
512,hash_only,897,6
512,hybrid,898,555
512,hash_only,898,6
512,hybrid,899,564
512,hash_only,899,7
512,hybrid,900,565
512,hash_only,900,6
512,hybrid,901,556
512,hash_only,901,6
512,hybrid,902,601
512,hash_only,902,7
512,hybrid,903,544
512,hash_only,903,6
512,hybrid,904,579
512,hash_only,904,7
512,hybrid,905,561
512,hash_only,905,7
512,hybrid,906,531
512,hash_only,906,6
512,hybrid,907,561
512,hash_only,907,6
512,hybrid,908,555
512,hash_only,908,6
512,hybrid,909,597
512,hash_only,909,7
512,hybrid,910,541
512,hash_only,910,7
512,hybrid,911,557
512,hash_only,911,6
512,hybrid,912,585
512,hash_only,912,6
512,hybrid,913,531
512,hash_only,913,6
512,hybrid,914,587
512,hash_only,914,7
512,hybrid,915,548
512,hash_only,915,6
512,hybrid,916,590
512,hash_only,916,6
512,hybrid,917,582
512,hash_only,917,7
512,hybrid,918,530
512,hash_only,918,6
512,hybrid,919,561
512,hash_only,919,6
512,hybrid,920,554
512,hash_only,920,6
512,hybrid,921,553
512,hash_only,921,7
512,hybrid,922,580
512,hash_only,922,7
512,hybrid,923,538
512,hash_only,923,6
512,hybrid,924,563
512,hash_only,924,7
512,hybrid,925,576
512,hash_only,925,6
512,hybrid,926,582
512,hash_only,926,7
512,hybrid,927,566
512,hash_only,927,7
512,hybrid,928,552
512,hash_only,928,6
512,hybrid,929,613
512,hash_only,929,7
512,hybrid,930,542
512,hash_only,930,6
512,hybrid,931,557
512,hash_only,931,6
512,hybrid,932,578
512,hash_only,932,7
512,hybrid,933,558
512,hash_only,933,6
512,hybrid,934,577
512,hash_only,934,6
512,hybrid,935,551
512,hash_only,935,6
512,hybrid,936,591
512,hash_only,936,7
512,hybrid,937,580
512,hash_only,937,7
512,hybrid,938,538
512,hash_only,938,6
512,hybrid,939,565
512,hash_only,939,7
512,hybrid,940,541
512,hash_only,940,6
512,hybrid,941,585
512,hash_only,941,6
512,hybrid,942,543
512,hash_only,942,6
512,hybrid,943,571
512,hash_only,943,6
512,hybrid,944,563
512,hash_only,944,7
512,hybrid,945,558
512,hash_only,945,6
512,hybrid,946,586
512,hash_only,946,6
512,hybrid,947,537
512,hash_only,947,6
512,hybrid,948,530
512,hash_only,948,6
512,hybrid,949,629
512,hash_only,949,7
512,hybrid,950,551
512,hash_only,950,6
512,hybrid,951,562
512,hash_only,951,6
512,hybrid,952,540
512,hash_only,952,6
512,hybrid,953,558
512,hash_only,953,6
512,hybrid,954,574
512,hash_only,954,7
512,hybrid,955,530
512,hash_only,955,6
512,hybrid,956,597
512,hash_only,956,7
512,hybrid,957,551
512,hash_only,957,6
512,hybrid,958,577
512,hash_only,958,6
512,hybrid,959,567
512,hash_only,959,7
512,hybrid,960,550
512,hash_only,960,6
512,hybrid,961,562
512,hash_only,961,6
512,hybrid,962,559
512,hash_only,962,6
512,hybrid,963,592
512,hash_only,963,7
512,hybrid,964,580
512,hash_only,964,7
512,hybrid,965,530
512,hash_only,965,6
512,hybrid,966,584
512,hash_only,966,7
512,hybrid,967,561
512,hash_only,967,6
512,hybrid,968,556
512,hash_only,968,6
512,hybrid,969,567
512,hash_only,969,6
512,hybrid,970,575
512,hash_only,970,6
512,hybrid,971,567
512,hash_only,971,7
512,hybrid,972,553
512,hash_only,972,6
512,hybrid,973,583
512,hash_only,973,6
512,hybrid,974,571
512,hash_only,974,7
512,hybrid,975,530
512,hash_only,975,6
512,hybrid,976,603
512,hash_only,976,7
512,hybrid,977,556
512,hash_only,977,6
512,hybrid,978,598
512,hash_only,978,6
512,hybrid,979,579
512,hash_only,979,7
512,hybrid,980,540
512,hash_only,980,6
512,hybrid,981,569
512,hash_only,981,7
512,hybrid,982,550
512,hash_only,982,6
512,hybrid,983,605
512,hash_only,983,7
512,hybrid,984,538
512,hash_only,984,6
512,hybrid,985,557
512,hash_only,985,6
512,hybrid,986,568
512,hash_only,986,7
512,hybrid,987,549
512,hash_only,987,6
512,hybrid,988,581
512,hash_only,988,6
512,hybrid,989,543
512,hash_only,989,6
512,hybrid,990,591
512,hash_only,990,7
512,hybrid,991,569
512,hash_only,991,7
512,hybrid,992,549
512,hash_only,992,6
512,hybrid,993,560
512,hash_only,993,6
512,hybrid,994,560
512,hash_only,994,6
512,hybrid,995,554
512,hash_only,995,6
512,hybrid,996,561
512,hash_only,996,6
512,hybrid,997,590
512,hash_only,997,6
512,hybrid,998,588
512,hash_only,998,7
512,hybrid,999,564
512,hash_only,999,6
1024,hybrid,0,584
1024,hash_only,0,10
1024,hybrid,1,568
1024,hash_only,1,11
1024,hybrid,2,534
1024,hash_only,2,10
1024,hybrid,3,609
1024,hash_only,3,11
1024,hybrid,4,543
1024,hash_only,4,10
1024,hybrid,5,588
1024,hash_only,5,10
1024,hybrid,6,565
1024,hash_only,6,10
1024,hybrid,7,554
1024,hash_only,7,10
1024,hybrid,8,566
1024,hash_only,8,10
1024,hybrid,9,534
1024,hash_only,9,10
1024,hybrid,10,646
1024,hash_only,10,11
1024,hybrid,11,574
1024,hash_only,11,11
1024,hybrid,12,574
1024,hash_only,12,10
1024,hybrid,13,586
1024,hash_only,13,10
1024,hybrid,14,543
1024,hash_only,14,10
1024,hybrid,15,573
1024,hash_only,15,10
1024,hybrid,16,617
1024,hash_only,16,11
1024,hybrid,17,546
1024,hash_only,17,10
1024,hybrid,18,588
1024,hash_only,18,10
1024,hybrid,19,556
1024,hash_only,19,10
1024,hybrid,20,559
1024,hash_only,20,10
1024,hybrid,21,565
1024,hash_only,21,11
1024,hybrid,22,535
1024,hash_only,22,10
1024,hybrid,23,604
1024,hash_only,23,10
1024,hybrid,24,544
1024,hash_only,24,10
1024,hybrid,25,562
1024,hash_only,25,10
1024,hybrid,26,565
1024,hash_only,26,10
1024,hybrid,27,554
1024,hash_only,27,10
1024,hybrid,28,567
1024,hash_only,28,10
1024,hybrid,29,578
1024,hash_only,29,10
1024,hybrid,30,620
1024,hash_only,30,10
1024,hybrid,31,569
1024,hash_only,31,10
1024,hybrid,32,559
1024,hash_only,32,10
1024,hybrid,33,567
1024,hash_only,33,10
1024,hybrid,34,565
1024,hash_only,34,10
1024,hybrid,35,585
1024,hash_only,35,10
1024,hybrid,36,610
1024,hash_only,36,10
1024,hybrid,37,550
1024,hash_only,37,10
1024,hybrid,38,594
1024,hash_only,38,10
1024,hybrid,39,541
1024,hash_only,39,10
1024,hybrid,40,592
1024,hash_only,40,10
1024,hybrid,41,580
1024,hash_only,41,10
1024,hybrid,42,558
1024,hash_only,42,10
1024,hybrid,43,623
1024,hash_only,43,10
1024,hybrid,44,577
1024,hash_only,44,10
1024,hybrid,45,565
1024,hash_only,45,10
1024,hybrid,46,566
1024,hash_only,46,10
1024,hybrid,47,544
1024,hash_only,47,10
1024,hybrid,48,588
1024,hash_only,48,10
1024,hybrid,49,566
1024,hash_only,49,10
1024,hybrid,50,573
1024,hash_only,50,10
1024,hybrid,51,580
1024,hash_only,51,10
1024,hybrid,52,564
1024,hash_only,52,10
1024,hybrid,53,560
1024,hash_only,53,10
1024,hybrid,54,573
1024,hash_only,54,10
1024,hybrid,55,535
1024,hash_only,55,10
1024,hybrid,56,604
1024,hash_only,56,11
1024,hybrid,57,537
1024,hash_only,57,10
1024,hybrid,58,583
1024,hash_only,58,10
1024,hybrid,59,582
1024,hash_only,59,10
1024,hybrid,60,560
1024,hash_only,60,10
1024,hybrid,61,585
1024,hash_only,61,10
1024,hybrid,62,535
1024,hash_only,62,10
1024,hybrid,63,618
1024,hash_only,63,10
1024,hybrid,64,581
1024,hash_only,64,10
1024,hybrid,65,555
1024,hash_only,65,10
1024,hybrid,66,566
1024,hash_only,66,10
1024,hybrid,67,541
1024,hash_only,67,10
1024,hybrid,68,579
1024,hash_only,68,10
1024,hybrid,69,577
1024,hash_only,69,10
1024,hybrid,70,572
1024,hash_only,70,10
1024,hybrid,71,593
1024,hash_only,71,10
1024,hybrid,72,559
1024,hash_only,72,10
1024,hybrid,73,559
1024,hash_only,73,10
1024,hybrid,74,586
1024,hash_only,74,10
1024,hybrid,75,535
1024,hash_only,75,10
1024,hybrid,76,602
1024,hash_only,76,10
1024,hybrid,77,541
1024,hash_only,77,10
1024,hybrid,78,578
1024,hash_only,78,10
1024,hybrid,79,567
1024,hash_only,79,10
1024,hybrid,80,559
1024,hash_only,80,10
1024,hybrid,81,583
1024,hash_only,81,10
1024,hybrid,82,563
1024,hash_only,82,10
1024,hybrid,83,597
1024,hash_only,83,10
1024,hybrid,84,572
1024,hash_only,84,10
1024,hybrid,85,535
1024,hash_only,85,10
1024,hybrid,86,569
1024,hash_only,86,10
1024,hybrid,87,541
1024,hash_only,87,10
1024,hybrid,88,584
1024,hash_only,88,10
1024,hybrid,89,566
1024,hash_only,89,10
1024,hybrid,90,572
1024,hash_only,90,10
1024,hybrid,91,572
1024,hash_only,91,10
1024,hybrid,92,561
1024,hash_only,92,10
1024,hybrid,93,559
1024,hash_only,93,10
1024,hybrid,94,577
1024,hash_only,94,10
1024,hybrid,95,555
1024,hash_only,95,10
1024,hybrid,96,603
1024,hash_only,96,10
1024,hybrid,97,541
1024,hash_only,97,10
1024,hybrid,98,570
1024,hash_only,98,10
1024,hybrid,99,570
1024,hash_only,99,10
1024,hybrid,100,565
1024,hash_only,100,10
1024,hybrid,101,577
1024,hash_only,101,10
1024,hybrid,102,575
1024,hash_only,102,10
1024,hybrid,103,617
1024,hash_only,103,10
1024,hybrid,104,599
1024,hash_only,104,10
1024,hybrid,105,549
1024,hash_only,105,10
1024,hybrid,106,590
1024,hash_only,106,10
1024,hybrid,107,553
1024,hash_only,107,10
1024,hybrid,108,566
1024,hash_only,108,10
1024,hybrid,109,617
1024,hash_only,109,11
1024,hybrid,110,559
1024,hash_only,110,10
1024,hybrid,111,592
1024,hash_only,111,10
1024,hybrid,112,557
1024,hash_only,112,10
1024,hybrid,113,543
1024,hash_only,113,10
1024,hybrid,114,566
1024,hash_only,114,10
1024,hybrid,115,534
1024,hash_only,115,10
1024,hybrid,116,602
1024,hash_only,116,10
1024,hybrid,117,542
1024,hash_only,117,10
1024,hybrid,118,583
1024,hash_only,118,10
1024,hybrid,119,565
1024,hash_only,119,10
1024,hybrid,120,535
1024,hash_only,120,10
1024,hybrid,121,589
1024,hash_only,121,10
1024,hybrid,122,541
1024,hash_only,122,10
1024,hybrid,123,611
1024,hash_only,123,10
1024,hybrid,124,579
1024,hash_only,124,13
1024,hybrid,125,551
1024,hash_only,125,10
1024,hybrid,126,592
1024,hash_only,126,10
1024,hybrid,127,549
1024,hash_only,127,10
1024,hybrid,128,534
1024,hash_only,128,10
1024,hybrid,129,630
1024,hash_only,129,10
1024,hybrid,130,535
1024,hash_only,130,10
1024,hybrid,131,567
1024,hash_only,131,10
1024,hybrid,132,568
1024,hash_only,132,10
1024,hybrid,133,540
1024,hash_only,133,10
1024,hybrid,134,583
1024,hash_only,134,10
1024,hybrid,135,557
1024,hash_only,135,10
1024,hybrid,136,602
1024,hash_only,136,10
1024,hybrid,137,543
1024,hash_only,137,10
1024,hybrid,138,554
1024,hash_only,138,10
1024,hybrid,139,570
1024,hash_only,139,10
1024,hybrid,140,536
1024,hash_only,140,10
1024,hybrid,141,566
1024,hash_only,141,10
1024,hybrid,142,550
1024,hash_only,142,10
1024,hybrid,143,595
1024,hash_only,143,10
1024,hybrid,144,571
1024,hash_only,144,10
1024,hybrid,145,550
1024,hash_only,145,10
1024,hybrid,146,567
1024,hash_only,146,10
1024,hybrid,147,559
1024,hash_only,147,10
1024,hybrid,148,558
1024,hash_only,148,10
1024,hybrid,149,605
1024,hash_only,149,10
1024,hybrid,150,537
1024,hash_only,150,10
1024,hybrid,151,594
1024,hash_only,151,10
1024,hybrid,152,541
1024,hash_only,152,10
1024,hybrid,153,560
1024,hash_only,153,10
1024,hybrid,154,578
1024,hash_only,154,10
1024,hybrid,155,560
1024,hash_only,155,10
1024,hybrid,156,623
1024,hash_only,156,11
1024,hybrid,157,544
1024,hash_only,157,10
1024,hybrid,158,562
1024,hash_only,158,10
1024,hybrid,159,580
1024,hash_only,159,10
1024,hybrid,160,560
1024,hash_only,160,10
1024,hybrid,161,563
1024,hash_only,161,10
1024,hybrid,162,546
1024,hash_only,162,10
1024,hybrid,163,615
1024,hash_only,163,10
1024,hybrid,164,572
1024,hash_only,164,10
1024,hybrid,165,554
1024,hash_only,165,10
1024,hybrid,166,598
1024,hash_only,166,10
1024,hybrid,167,541
1024,hash_only,167,35
1024,hybrid,168,541
1024,hash_only,168,10
1024,hybrid,169,609
1024,hash_only,169,10
1024,hybrid,170,541
1024,hash_only,170,10
1024,hybrid,171,570
1024,hash_only,171,10
1024,hybrid,172,547
1024,hash_only,172,10
1024,hybrid,173,535
1024,hash_only,173,10
1024,hybrid,174,567
1024,hash_only,174,10
1024,hybrid,175,538
1024,hash_only,175,10
1024,hybrid,176,604
1024,hash_only,176,10
1024,hybrid,177,541
1024,hash_only,177,10
1024,hybrid,178,591
1024,hash_only,178,10
1024,hybrid,179,589
1024,hash_only,179,10
1024,hybrid,180,535
1024,hash_only,180,10
1024,hybrid,181,568
1024,hash_only,181,10
1024,hybrid,182,556
1024,hash_only,182,10
1024,hybrid,183,617
1024,hash_only,183,10
1024,hybrid,184,585
1024,hash_only,184,10
1024,hybrid,185,560
1024,hash_only,185,10
1024,hybrid,186,585
1024,hash_only,186,10
1024,hybrid,187,589
