n,scheme,target_rate,latency_us,breached
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,51,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,75,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,81,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,51,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,68,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,47,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,49,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,69,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,52,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,69,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,47,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,50,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,48,0
128,hybrid,20000,68,0
128,hybrid,20000,47,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,51,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,68,0
128,hybrid,20000,47,0
128,hybrid,20000,47,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,49,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,67,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,43,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,47,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,82,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,50,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,47,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,51,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,67,0
128,hybrid,20000,47,0
128,hybrid,20000,46,0
128,hybrid,20000,47,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,59,0
128,hybrid,20000,42,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,68,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,47,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,48,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,52,0
128,hybrid,20000,50,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,71,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,47,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,50,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,49,0
128,hybrid,20000,67,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,43,0
128,hybrid,20000,50,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,69,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,79,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,50,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,69,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,54,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,50,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,66,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,51,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,67,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,83,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,50,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,68,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,42,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,50,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,69,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,43,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,50,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,50,0
128,hybrid,20000,45,0
128,hybrid,20000,76,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,50,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,51,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,43,0
128,hybrid,20000,47,0
128,hybrid,20000,46,0
128,hybrid,20000,82,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,49,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,48,0
128,hybrid,20000,70,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,51,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,70,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,51,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,66,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,47,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,43,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,50,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,66,0
128,hybrid,20000,45,0
128,hybrid,20000,49,0
128,hybrid,20000,53,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,50,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,69,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,79,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,49,0
128,hybrid,20000,46,0
128,hybrid,20000,50,0
128,hybrid,20000,46,0
128,hybrid,20000,74,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,45,0
128,hybrid,20000,46,0
128,hybrid,20000,115,0
128,hybrid,20000,52,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,47,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,45,0
128,hybrid,20000,49,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,51,0
128,hybrid,20000,44,0
128,hybrid,20000,44,0
128,hybrid,20000,45,0
128,hybrid,20000,44,0
512,hybrid,100,566,0
512,hybrid,100,587,0
512,hybrid,100,575,0
512,hybrid,100,595,0
512,hybrid,100,583,0
512,hybrid,100,579,0
512,hybrid,100,591,0
512,hybrid,100,556,0
512,hybrid,100,559,0
512,hybrid,100,579,0
512,hybrid,100,545,0
512,hybrid,100,562,0
512,hybrid,100,546,0
512,hybrid,100,555,0
512,hybrid,100,548,0
512,hybrid,100,552,0
512,hybrid,100,565,0
512,hybrid,100,546,0
512,hybrid,100,565,0
512,hybrid,100,551,0
512,hybrid,500,566,0
512,hybrid,500,558,0
512,hybrid,500,540,0
512,hybrid,500,563,0
512,hybrid,500,538,0
512,hybrid,500,552,0
512,hybrid,500,539,0
512,hybrid,500,542,0
512,hybrid,500,538,0
512,hybrid,500,548,0
512,hybrid,500,604,0
512,hybrid,500,576,0
512,hybrid,500,547,0
512,hybrid,500,539,0
512,hybrid,500,558,0
512,hybrid,500,540,0
512,hybrid,500,558,0
512,hybrid,500,560,0
512,hybrid,500,539,0
512,hybrid,500,543,0
512,hybrid,500,560,0
512,hybrid,500,562,0
512,hybrid,500,538,0
512,hybrid,500,537,0
512,hybrid,500,542,0
512,hybrid,500,553,0
512,hybrid,500,539,0
512,hybrid,500,551,0
512,hybrid,500,560,0
512,hybrid,500,558,0
512,hybrid,500,561,0
512,hybrid,500,577,0
512,hybrid,500,536,0
512,hybrid,500,538,0
512,hybrid,500,568,0
512,hybrid,500,555,0
512,hybrid,500,569,0
512,hybrid,500,543,0
512,hybrid,500,537,0
512,hybrid,500,617,0
512,hybrid,500,539,0
512,hybrid,500,571,0
512,hybrid,500,537,0
512,hybrid,500,546,0
512,hybrid,500,545,0
512,hybrid,500,567,0
512,hybrid,500,543,0
512,hybrid,500,563,0
512,hybrid,500,539,0
512,hybrid,500,537,0
512,hybrid,500,537,0
512,hybrid,500,563,0
512,hybrid,500,540,0
512,hybrid,500,538,0
512,hybrid,500,560,0
512,hybrid,500,562,0
512,hybrid,500,539,0
512,hybrid,500,536,0
512,hybrid,500,554,0
512,hybrid,500,565,0
512,hybrid,500,538,0
512,hybrid,500,557,0
512,hybrid,500,563,0
512,hybrid,500,538,0
512,hybrid,500,542,0
512,hybrid,500,564,0
512,hybrid,500,561,0
512,hybrid,500,536,0
512,hybrid,500,559,0
512,hybrid,500,538,0
512,hybrid,500,562,0
512,hybrid,500,566,0
512,hybrid,500,538,0
512,hybrid,500,537,0
512,hybrid,500,565,0
512,hybrid,500,582,0
512,hybrid,500,547,0
512,hybrid,500,571,0
512,hybrid,500,567,0
512,hybrid,500,544,0
512,hybrid,500,546,0
512,hybrid,500,574,0
512,hybrid,500,557,0
512,hybrid,500,543,0
512,hybrid,500,559,0
512,hybrid,500,559,0
512,hybrid,500,557,0
512,hybrid,500,545,0
512,hybrid,500,562,0
512,hybrid,500,539,0
512,hybrid,500,543,0
512,hybrid,500,557,0
512,hybrid,500,541,0
512,hybrid,500,540,0
512,hybrid,500,544,0
512,hybrid,500,583,0
512,hybrid,500,562,0
512,hybrid,500,563,0
512,hybrid,500,538,0
512,hybrid,500,550,0
512,hybrid,500,536,0
512,hybrid,1000,572,0
512,hybrid,1000,578,0
512,hybrid,1000,558,0
512,hybrid,1000,564,0
512,hybrid,1000,558,0
512,hybrid,1000,565,0
512,hybrid,1000,567,0
512,hybrid,1000,560,0
512,hybrid,1000,598,0
512,hybrid,1000,576,0
512,hybrid,1000,559,0
512,hybrid,1000,570,0
512,hybrid,1000,562,0
512,hybrid,1000,570,0
512,hybrid,1000,617,0
512,hybrid,1000,575,0
512,hybrid,1000,565,0
512,hybrid,1000,562,0
512,hybrid,1000,568,0
512,hybrid,1000,564,0
512,hybrid,1000,576,0
512,hybrid,1000,579,0
512,hybrid,1000,569,0
512,hybrid,1000,573,0
512,hybrid,1000,570,0
512,hybrid,1000,577,0
512,hybrid,1000,563,0
512,hybrid,1000,562,0
512,hybrid,1000,584,0
512,hybrid,1000,579,0
512,hybrid,1000,582,0
512,hybrid,1000,571,0
512,hybrid,1000,558,0
512,hybrid,1000,583,0
512,hybrid,1000,559,0
512,hybrid,1000,567,0
512,hybrid,1000,568,0
512,hybrid,1000,575,0
512,hybrid,1000,580,0
512,hybrid,1000,603,0
512,hybrid,1000,588,0
512,hybrid,1000,573,0
512,hybrid,1000,573,0
512,hybrid,1000,576,0
512,hybrid,1000,561,0
512,hybrid,1000,590,0
512,hybrid,1000,576,0
512,hybrid,1000,562,0
512,hybrid,1000,565,0
512,hybrid,1000,579,0
512,hybrid,1000,575,0
512,hybrid,1000,568,0
512,hybrid,1000,558,0
512,hybrid,1000,566,0
512,hybrid,1000,560,0
512,hybrid,1000,563,0
512,hybrid,1000,567,0
512,hybrid,1000,594,0
512,hybrid,1000,561,0
512,hybrid,1000,581,0
512,hybrid,1000,571,0
512,hybrid,1000,568,0
512,hybrid,1000,562,0
512,hybrid,1000,583,0
512,hybrid,1000,559,0
512,hybrid,1000,559,0
512,hybrid,1000,573,0
512,hybrid,1000,561,0
512,hybrid,1000,594,0
512,hybrid,1000,571,0
512,hybrid,1000,609,0
512,hybrid,1000,567,0
512,hybrid,1000,580,0
512,hybrid,1000,562,0
512,hybrid,1000,573,0
512,hybrid,1000,578,0
512,hybrid,1000,563,0
512,hybrid,1000,564,0
512,hybrid,1000,561,0
512,hybrid,1000,561,0
512,hybrid,1000,572,0
512,hybrid,1000,572,0
512,hybrid,1000,569,0
512,hybrid,1000,560,0
512,hybrid,1000,573,0
512,hybrid,1000,570,0
512,hybrid,1000,562,0
512,hybrid,1000,570,0
512,hybrid,1000,568,0
512,hybrid,1000,576,0
512,hybrid,1000,584,0
512,hybrid,1000,564,0
512,hybrid,1000,572,0
512,hybrid,1000,570,0
512,hybrid,1000,560,0
512,hybrid,1000,573,0
512,hybrid,1000,571,0
512,hybrid,1000,561,0
512,hybrid,1000,560,0
512,hybrid,1000,568,0
512,hybrid,1000,564,0
512,hybrid,1000,592,0
512,hybrid,1000,582,0
512,hybrid,1000,567,0
512,hybrid,1000,569,0
512,hybrid,1000,586,0
512,hybrid,1000,561,0
512,hybrid,1000,561,0
512,hybrid,1000,576,0
512,hybrid,1000,655,0
512,hybrid,1000,572,0
512,hybrid,1000,560,0
512,hybrid,1000,570,0
512,hybrid,1000,562,0
512,hybrid,1000,570,0
512,hybrid,1000,570,0
512,hybrid,1000,569,0
512,hybrid,1000,571,0
512,hybrid,1000,572,0
512,hybrid,1000,571,0
512,hybrid,1000,563,0
512,hybrid,1000,575,0
512,hybrid,1000,589,0
512,hybrid,1000,564,0
512,hybrid,1000,576,0
512,hybrid,1000,568,0
512,hybrid,1000,568,0
512,hybrid,1000,569,0
512,hybrid,1000,564,0
512,hybrid,1000,573,0
512,hybrid,1000,572,0
512,hybrid,1000,570,0
512,hybrid,1000,604,0
512,hybrid,1000,568,0
512,hybrid,1000,562,0
512,hybrid,1000,590,0
512,hybrid,1000,561,0
512,hybrid,1000,571,0
512,hybrid,1000,559,0
512,hybrid,1000,562,0
512,hybrid,1000,573,0
512,hybrid,1000,668,0
512,hybrid,1000,622,0
512,hybrid,1000,581,0
512,hybrid,1000,561,0
512,hybrid,1000,608,0
512,hybrid,1000,591,0
512,hybrid,1000,586,0
512,hybrid,1000,569,0
512,hybrid,1000,610,0
512,hybrid,1000,568,0
512,hybrid,1000,563,0
512,hybrid,1000,573,0
512,hybrid,1000,570,0
512,hybrid,1000,588,0
512,hybrid,1000,575,0
512,hybrid,1000,562,0
512,hybrid,1000,581,0
512,hybrid,1000,565,0
512,hybrid,1000,568,0
512,hybrid,1000,570,0
512,hybrid,1000,564,0
512,hybrid,1000,566,0
512,hybrid,1000,584,0
512,hybrid,1000,571,0
512,hybrid,1000,568,0
512,hybrid,1000,559,0
512,hybrid,1000,588,0
512,hybrid,1000,580,0
512,hybrid,1000,572,0
512,hybrid,1000,580,0
512,hybrid,1000,558,0
512,hybrid,1000,560,0
512,hybrid,1000,559,0
512,hybrid,1000,559,0
512,hybrid,1000,558,0
512,hybrid,1000,572,0
512,hybrid,1000,559,0
512,hybrid,1000,566,0
512,hybrid,1000,576,0
512,hybrid,1000,571,0
512,hybrid,1000,561,0
512,hybrid,1000,571,0
512,hybrid,1000,569,0
512,hybrid,1000,581,0
512,hybrid,1000,577,0
512,hybrid,1000,572,0
512,hybrid,1000,582,0
512,hybrid,1000,599,0
512,hybrid,1000,567,0
512,hybrid,1000,579,0
512,hybrid,1000,563,0
512,hybrid,1000,558,0
512,hybrid,1000,560,0
512,hybrid,1000,565,0
512,hybrid,1000,562,0
512,hybrid,1000,578,0
512,hybrid,1000,565,0
512,hybrid,1000,590,0
512,hybrid,1000,583,0
512,hybrid,1000,582,0
512,hybrid,2500,578,0
512,hybrid,2500,558,0
512,hybrid,2500,554,0
512,hybrid,2500,572,0
512,hybrid,2500,558,0
512,hybrid,2500,540,0
512,hybrid,2500,560,0
512,hybrid,2500,586,0
512,hybrid,2500,564,0
512,hybrid,2500,537,0
512,hybrid,2500,552,0
512,hybrid,2500,558,0
512,hybrid,2500,526,0
512,hybrid,2500,565,0
512,hybrid,2500,572,0
512,hybrid,2500,556,0
512,hybrid,2500,532,0
512,hybrid,2500,551,0
512,hybrid,2500,572,0
512,hybrid,2500,549,0
512,hybrid,2500,569,0
512,hybrid,2500,570,0
512,hybrid,2500,572,0
512,hybrid,2500,534,0
512,hybrid,2500,563,0
512,hybrid,2500,577,0
512,hybrid,2500,548,0
512,hybrid,2500,562,0
512,hybrid,2500,587,0
512,hybrid,2500,568,0
512,hybrid,2500,532,0
512,hybrid,2500,527,0
512,hybrid,2500,571,0
512,hybrid,2500,533,0
512,hybrid,2500,584,0
512,hybrid,2500,579,0
512,hybrid,2500,592,0
512,hybrid,2500,558,0
512,hybrid,2500,526,0
512,hybrid,2500,565,0
512,hybrid,2500,557,0
512,hybrid,2500,552,0
512,hybrid,2500,596,0
512,hybrid,2500,566,0
512,hybrid,2500,566,0
512,hybrid,2500,550,0
512,hybrid,2500,564,0
512,hybrid,2500,554,0
512,hybrid,2500,607,0
512,hybrid,2500,623,0
512,hybrid,2500,526,0
512,hybrid,2500,563,0
512,hybrid,2500,556,0
512,hybrid,2500,558,0
512,hybrid,2500,532,0
512,hybrid,2500,604,0
512,hybrid,2500,593,0
512,hybrid,2500,549,0
512,hybrid,2500,585,0
512,hybrid,2500,533,0
512,hybrid,2500,552,0
512,hybrid,2500,533,0
512,hybrid,2500,593,0
512,hybrid,2500,632,0
512,hybrid,2500,551,0
512,hybrid,2500,576,0
512,hybrid,2500,533,0
512,hybrid,2500,555,0
512,hybrid,2500,577,0
512,hybrid,2500,580,0
512,hybrid,2500,563,0
512,hybrid,2500,569,0
512,hybrid,2500,551,0
512,hybrid,2500,537,0
512,hybrid,2500,557,0
512,hybrid,2500,572,0
512,hybrid,2500,573,0
512,hybrid,2500,584,0
512,hybrid,2500,544,0
512,hybrid,2500,562,0
512,hybrid,2500,561,0
512,hybrid,2500,530,0
512,hybrid,2500,563,0
512,hybrid,2500,572,0
512,hybrid,2500,563,0
512,hybrid,2500,532,0
512,hybrid,2500,550,0
512,hybrid,2500,533,0
512,hybrid,2500,574,0
512,hybrid,2500,565,0
512,hybrid,2500,586,0
512,hybrid,2500,562,0
512,hybrid,2500,549,0
512,hybrid,2500,556,0
512,hybrid,2500,557,0
512,hybrid,2500,525,0
512,hybrid,2500,557,0
512,hybrid,2500,564,0
512,hybrid,2500,581,0
512,hybrid,2500,534,0
512,hybrid,2500,557,0
512,hybrid,2500,534,0
512,hybrid,2500,550,0
